08.05.2014,79.0622,1.0
07.05.2014,79.2026,1.0
06.05.2014,79.4807,1.0
05.05.2014,80.3565,1.0
02.05.2014,79.236,1.0
01.05.2014,79.0889,1.0
30.04.2014,78.903,1.0
29.04.2014,79.2026,1.0
28.04.2014,79.4379,1.0
25.04.2014,76.4761,1.0
24.04.2014,75.9186,1.0
23.04.2014,70.1662,1.0
22.04.2014,71.0954,1.0
21.04.2014,71.0246,1.0
17.04.2014,70.1916,1.0
16.04.2014,69.3987,1.0
15.04.2014,69.2583,1.0
14.04.2014,69.7557,1.0
11.04.2014,69.4789,1.0
10.04.2014,69.9964,1.0
09.04.2014,70.911,1.0
08.04.2014,69.991,1.0
07.04.2014,69.995,1.0
04.04.2014,71.1116,1.0
03.04.2014,72.0435,1.0
02.04.2014,72.5463,1.0
01.04.2014,72.426,1.0
31.03.2014,71.7694,1.0
28.03.2014,71.7855,1.0
27.03.2014,71.8657,1.0
26.03.2014,72.1759,1.0
25.03.2014,72.8726,1.0
24.03.2014,72.097,1.0
21.03.2014,71.252,1.0
20.03.2014,70.6944,1.0
19.03.2014,71.0367,1.0
18.03.2014,71.0554,1.0
17.03.2014,70.4323,1.0
14.03.2014,70.1582,1.0
13.03.2014,70.9551,1.0
12.03.2014,71.752,1.0
11.03.2014,71.6825,1.0
10.03.2014,70.9912,1.0
07.03.2014,70.927,1.0
